timestamp,member,present
1540293638,user4,['user5']
1540293739,user6,"['user0', 'user5', 'user7', 'user9', 'user2']"
1540294704,user7,"['user4', 'user2', 'user5']"
1540295458,user3,"['user7', 'user9', 'user0', 'user4', 'user6']"
1540295907,user7,"['user8', 'user0', 'user4', 'user2', 'user9', 'user3']"
1540296554,user4,['user5']
1540297301,user8,"['user1', 'user3', 'user4', 'user9', 'user0', 'user5', 'user2']"
1540297833,user1,"['user2', 'user4']"
1540298407,user9,"['user0', 'user6', 'user8', 'user4', 'user7', 'user2', 'user5']"
1540298846,user3,"['user0', 'user6']"
1540299325,user0,"['user5', 'user3', 'user7', 'user9', 'user8', 'user4']"
1540299474,user6,"['user4', 'user0', 'user7', 'user9', 'user2', 'user1']"
1540299483,user3,"['user0', 'user9', 'user2', 'user5', 'user1', 'user4', 'user6']"
1540299899,user0,"['user9', 'user4']"
1540300574,user8,"['user7', 'user2', 'user6']"
1540300629,user7,"['user6', 'user5', 'user3', 'user1', 'user9']"
1540300805,user7,"['user2', 'user1', 'user5', 'user8', 'user9']"
1540301114,user2,"['user9', 'user5', 'user1', 'user7', 'user3', 'user8', 'user0', 'user4']"
1540302104,user8,"['user1', 'user7', 'user2']"
1540302604,user5,"['user0', 'user3', 'user8']"
1540303256,user3,"['user7', 'user8', 'user6']"
1540303642,user7,"['user9', 'user4']"
1540303993,user6,"['user4', 'user7', 'user2']"
1540304987,user3,"['user9', 'user6']"
1540305003,user3,"['user5', 'user1', 'user6']"
1540305401,user4,"['user1', 'user8', 'user9', 'user0']"
1540305647,user5,"['user4', 'user1']"
1540306136,user6,"['user1', 'user3', 'user9', 'user2']"
1540306525,user7,"['user5', 'user1', 'user8']"
1540306639,user9,"['user8', 'user3', 'user7', 'user2', 'user0']"
1540307613,user2,"['user6', 'user5', 'user4']"
1540308052,user4,"['user6', 'user7', 'user3']"
1540308863,user9,['user1']
1540309205,user3,"['user2', 'user6']"
1540309894,user0,"['user1', 'user2', 'user3', 'user7', 'user4']"
1540310369,user0,"['user8', 'user5', 'user6', 'user7', 'user1', 'user4']"
1540311094,user0,"['user3', 'user9', 'user4', 'user6']"
1540312085,user9,"['user2', 'user7']"
1540312661,user9,"['user5', 'user0', 'user1', 'user2']"
1540312884,user6,"['user8', 'user9', 'user0', 'user2', 'user1', 'user7']"
1540312892,user3,"['user1', 'user5', 'user6']"
1540313419,user7,['user3']
1540313620,user6,"['user8', 'user5', 'user2']"
1540313628,user9,['user5']
1540314600,user7,"['user1', 'user2', 'user8', 'user0']"
1540315049,user8,"['user9', 'user1', 'user2', 'user6']"
1540315863,user9,"['user3', 'user7']"
1540316212,user3,"['user1', 'user6']"
1540316278,user7,['user3']
1540316352,user7,"['user0', 'user5']"
1540317126,user7,"['user5', 'user6', 'user8', 'user3']"
1540317364,user0,"['user4', 'user3', 'user1', 'user9']"
1540318094,user2,"['user8', 'user7', 'user6', 'user4']"
1540318615,user9,"['user0', 'user5', 'user6', 'user7', 'user8', 'user3', 'user4', 'user2']"
1540318713,user5,"['user4', 'user2', 'user0', 'user8', 'user6']"
1540319360,user8,"['user5', 'user0', 'user7', 'user6', 'user2']"
1540319665,user5,"['user7', 'user2', 'user1', 'user9', 'user3', 'user0']"
1540320116,user2,"['user9', 'user4', 'user5']"
1540320237,user2,"['user6', 'user0', 'user1', 'user7', 'user8', 'user3', 'user9', 'user4']"
1540320437,user4,"['user3', 'user0', 'user1']"
1540321207,user9,"['user7', 'user4', 'user5', 'user8', 'user0', 'user6', 'user1']"
1540322066,user0,"['user2', 'user5', 'user1', 'user4']"
1540323060,user6,"['user0', 'user7', 'user4', 'user2']"
1540323249,user0,"['user2', 'user9', 'user7', 'user1', 'user8', 'user4']"
1540324072,user6,"['user1', 'user4', 'user8', 'user2', 'user7']"
1540324835,user0,"['user6', 'user8', 'user2', 'user3', 'user7', 'user4']"
1540325670,user2,"['user9', 'user4', 'user6', 'user8']"
1540326384,user2,"['user1', 'user3', 'user0', 'user5', 'user6', 'user4']"
1540327130,user9,"['user2', 'user6', 'user5', 'user3', 'user8', 'user1']"
1540327808,user7,"['user9', 'user2', 'user4', 'user1']"
1540327887,user8,"['user5', 'user7', 'user2', 'user0', 'user1']"
1540328656,user5,['user0']
1540329202,user3,"['user8', 'user4', 'user6']"
1540329571,user3,"['user5', 'user8', 'user1', 'user6']"
1540329834,user4,"['user8', 'user3', 'user6', 'user0', 'user1']"
1540330002,user9,"['user6', 'user7', 'user2', 'user8']"
1540330498,user5,"['user0', 'user4', 'user9', 'user6', 'user1', 'user8', 'user7']"
1540331475,user0,"['user5', 'user1', 'user3', 'user4', 'user6', 'user8']"
1540332088,user5,"['user3', 'user4', 'user2']"
1540332706,user9,"['user8', 'user1']"
1540333229,user4,"['user7', 'user9', 'user5', 'user8', 'user2']"
1540333795,user8,"['user9', 'user1', 'user6']"
1540334083,user0,"['user5', 'user7', 'user3', 'user4']"
1540334463,user1,"['user3', 'user7', 'user6', 'user2']"
1540335166,user0,"['user6', 'user3', 'user5', 'user1', 'user4']"
1540335812,user7,"['user4', 'user8', 'user9']"
1540336655,user4,"['user5', 'user3', 'user7']"
1540337568,user4,"['user2', 'user1']"
1540338158,user7,['user9']
1540338841,user0,"['user7', 'user8', 'user4', 'user3', 'user6']"
1540339668,user3,"['user0', 'user6']"
1540340050,user6,"['user5', 'user7', 'user3', 'user2']"
1540340905,user0,"['user6', 'user9', 'user1', 'user4']"
1540340946,user9,"['user5', 'user8']"
1540341629,user8,"['user5', 'user3', 'user0', 'user9', 'user2']"
1540342122,user3,"['user0', 'user5', 'user6']"
1540342531,user4,"['user2', 'user8', 'user0', 'user3', 'user7']"
1540343475,user7,"['user3', 'user8', 'user2']"
1540343965,user3,"['user0', 'user7', 'user5', 'user2', 'user6']"
1540344159,user7,"['user1', 'user4', 'user5', 'user3', 'user9']"
1540344728,user2,"['user3', 'user9', 'user4']"
1540344739,user2,"['user0', 'user9', 'user4']"
1540345065,user1,"['user4', 'user2', 'user0']"
1540345892,user6,"['user7', 'user4', 'user2']"
1540346693,user9,['user7']
1540346762,user8,"['user6', 'user5', 'user7', 'user9', 'user2']"
1540347379,user3,"['user0', 'user2', 'user6']"
1540347984,user9,"['user4', 'user2', 'user0']"
1540348544,user7,"['user0', 'user1', 'user3', 'user9', 'user5']"
1540348629,user6,"['user5', 'user7', 'user3', 'user2']"
1540349617,user6,"['user9', 'user5', 'user1', 'user2']"
1540349700,user5,"['user6', 'user9', 'user4']"
1540350283,user1,['user8']
1540350950,user2,"['user8', 'user4', 'user7']"
1540351402,user7,"['user2', 'user6']"
1540351431,user0,"['user6', 'user4']"
1540351883,user0,"['user3', 'user8', 'user4']"
1540351946,user8,"['user4', 'user1', 'user5', 'user7', 'user6', 'user2']"
1540352326,user5,"['user4', 'user2']"
1540352890,user0,"['user2', 'user5', 'user3', 'user4']"
1540353256,user9,"['user8', 'user3']"
1540354098,user2,"['user4', 'user0', 'user7', 'user1']"
1540354400,user4,"['user7', 'user0']"
1540354685,user3,"['user2', 'user6']"
1540354842,user9,"['user8', 'user0']"
1540354962,user6,"['user2', 'user8']"
1540355550,user7,"['user9', 'user4', 'user1']"
1540356212,user7,"['user8', 'user4']"
1540356254,user0,"['user8', 'user1', 'user4']"
1540356986,user2,"['user1', 'user4']"
1540357072,user5,"['user6', 'user8', 'user9', 'user0', 'user7', 'user2']"
1540357729,user2,"['user9', 'user3', 'user7', 'user0', 'user6', 'user4']"
1540358068,user3,"['user2', 'user5', 'user0', 'user6']"
1540358432,user6,"['user8', 'user7', 'user1', 'user2']"
1540359353,user7,"['user1', 'user6']"
1540359925,user8,"['user4', 'user7', 'user9', 'user0', 'user3', 'user2']"
1540360362,user0,"['user8', 'user6', 'user2', 'user4']"
1540360804,user1,"['user0', 'user4', 'user9', 'user3']"
1540361801,user3,"['user8', 'user7', 'user4', 'user6', 'user0']"
1540362326,user4,"['user1', 'user7', 'user3', 'user0', 'user2']"
1540362908,user3,"['user2', 'user0', 'user6']"
1540362997,user5,"['user7', 'user2']"
1540363534,user5,"['user6', 'user7', 'user0', 'user3', 'user8']"
1540363713,user3,"['user2', 'user6', 'user4', 'user9']"
1540364701,user9,"['user1', 'user5', 'user6', 'user0']"
1540365475,user9,"['user2', 'user6']"
1540365541,user9,"['user0', 'user1', 'user7', 'user6', 'user5', 'user4']"
1540365834,user0,"['user4', 'user8', 'user6', 'user3']"
1540366037,user3,"['user1', 'user2', 'user8', 'user4', 'user7', 'user6', 'user9']"
1540366863,user0,"['user3', 'user5', 'user2', 'user4']"
1540366868,user5,"['user8', 'user3', 'user4', 'user0', 'user6']"
1540367004,user3,"['user8', 'user5', 'user6']"
1540367105,user6,"['user1', 'user5', 'user0', 'user2']"
1540367486,user8,"['user7', 'user9', 'user4', 'user6', 'user0', 'user2']"
1540368282,user9,"['user7', 'user4', 'user8']"
1540368312,user6,"['user8', 'user1', 'user9', 'user7', 'user5', 'user4', 'user3', 'user0', 'user2']"
1540368359,user2,"['user3', 'user4', 'user8', 'user1', 'user7']"
1540368701,user7,"['user5', 'user4', 'user8', 'user2', 'user3', 'user0']"
1540369257,user4,"['user3', 'user9']"
1540370210,user0,"['user4', 'user6']"
1540370868,user1,['user6']
1540371089,user1,"['user6', 'user4']"
1540371159,user6,"['user2', 'user4']"
1540371716,user1,"['user3', 'user0']"
1540372649,user5,"['user4', 'user7', 'user9', 'user2', 'user0', 'user8']"
1540372837,user7,"['user8', 'user9', 'user6', 'user4', 'user1']"
1540373258,user7,"['user9', 'user1', 'user3', 'user2', 'user4', 'user6']"
1540373277,user6,"['user3', 'user2', 'user7', 'user4', 'user8']"
1540373918,user4,"['user1', 'user3', 'user5', 'user0']"
1540373935,user5,"['user1', 'user9', 'user8', 'user7', 'user2']"
1540374540,user1,"['user7', 'user2', 'user8']"
1540374620,user3,"['user5', 'user9', 'user6']"
1540375089,user9,['user6']
1540375534,user3,"['user0', 'user1', 'user8', 'user6']"
1540376107,user4,"['user3', 'user1', 'user0', 'user6']"
1540376178,user8,"['user2', 'user0', 'user6', 'user4']"
1540377087,user3,"['user2', 'user0', 'user1', 'user9', 'user6']"
1540378058,user0,"['user7', 'user2', 'user4', 'user8', 'user3']"
1540378238,user3,"['user0', 'user6']"
1540378263,user1,"['user8', 'user3', 'user2']"
1540378844,user5,"['user8', 'user7', 'user9', 'user6']"
1540379258,user6,"['user0', 'user2']"
1540380249,user3,"['user7', 'user6']"
1540380696,user7,"['user9', 'user6', 'user5', 'user1', 'user2', 'user8', 'user3']"
1540381572,user3,"['user1', 'user0', 'user6']"
1540382429,user1,"['user4', 'user3', 'user5', 'user8', 'user6', 'user9']"
1540383172,user1,['user9']
1540383759,user9,"['user6', 'user3']"
1540384482,user2,"['user0', 'user7', 'user4', 'user8', 'user6']"
1540384739,user8,"['user5', 'user2', 'user4', 'user9', 'user6']"
1540385002,user5,"['user6', 'user8']"
1540385045,user3,"['user1', 'user6']"
1540385923,user8,"['user1', 'user2']"
1540385925,user7,"['user6', 'user9', 'user8', 'user2', 'user1']"
1540386824,user4,"['user6', 'user2', 'user9']"
1540387556,user9,"['user1', 'user4', 'user5', 'user7', 'user6', 'user2', 'user8']"
1540388227,user2,"['user9', 'user5', 'user1', 'user4']"
1540388247,user5,"['user8', 'user4', 'user3', 'user1', 'user9']"
1540388293,user2,"['user0', 'user4']"
1540388472,user7,"['user6', 'user8']"
1540388805,user9,"['user4', 'user3']"
1540389349,user0,"['user8', 'user4', 'user5']"
1540390043,user0,"['user2', 'user4', 'user6', 'user7']"
1540390591,user6,"['user5', 'user2', 'user8']"
1540390688,user6,"['user3', 'user7', 'user2', 'user5']"
1540391151,user4,"['user2', 'user8', 'user3', 'user9', 'user5']"
1540391236,user0,"['user8', 'user2', 'user7']"
1540391759,user1,"['user3', 'user0', 'user7', 'user4']"
1540392077,user2,"['user6', 'user8', 'user5', 'user3', 'user7', 'user9', 'user4', 'user0']"
1540392596,user8,"['user6', 'user1', 'user4', 'user5', 'user0', 'user3', 'user2']"
1540392723,user8,"['user0', 'user3', 'user1', 'user2']"
1540392971,user3,"['user4', 'user7', 'user2', 'user9', 'user6']"
1540393291,user1,"['user2', 'user4', 'user3']"
1540393937,user3,"['user2', 'user0', 'user7', 'user9', 'user1', 'user6']"
1540394353,user2,"['user0', 'user8', 'user1', 'user4']"
1540395212,user6,"['user0', 'user2', 'user4']"
1540395537,user6,"['user4', 'user0', 'user9', 'user2']"
1540396304,user9,"['user7', 'user1']"
1540396604,user9,"['user3', 'user2', 'user6', 'user0', 'user4', 'user1']"
1540397030,user1,"['user4', 'user5', 'user0', 'user8']"
1540397472,user5,"['user2', 'user4', 'user3', 'user0', 'user7', 'user1']"
1540398162,user1,['user0']
1540398261,user7,"['user2', 'user8']"
1540398460,user3,"['user2', 'user6']"
1540399437,user9,"['user8', 'user5']"
1540399868,user8,"['user5', 'user0', 'user1', 'user2', 'user6', 'user9']"
1540400044,user7,"['user3', 'user1', 'user2', 'user4', 'user6']"
1540400762,user0,"['user8', 'user1', 'user2', 'user4']"
1540401310,user7,"['user9', 'user2', 'user0', 'user8']"
1540401836,user0,"['user3', 'user7', 'user2', 'user4']"
1540402623,user0,"['user3', 'user1', 'user4']"
1540403167,user2,"['user4', 'user6']"
1540403302,user5,"['user2', 'user8', 'user1', 'user3', 'user9', 'user7', 'user0', 'user4']"
1540403704,user7,"['user5', 'user1', 'user2', 'user9', 'user6', 'user0']"
1540404289,user4,"['user3', 'user8', 'user5']"
1540405012,user1,"['user5', 'user0', 'user2', 'user9']"
1540405634,user6,"['user0', 'user2', 'user3', 'user5', 'user8', 'user1']"
1540405972,user1,"['user9', 'user2', 'user4', 'user7']"
1540406303,user6,"['user4', 'user2', 'user8']"
1540406365,user9,['user2']
1540406811,user2,"['user6', 'user3', 'user4']"
1540407261,user4,"['user1', 'user0', 'user2']"
1540407814,user7,"['user3', 'user4', 'user1']"
1540408686,user7,['user3']
1540408921,user9,"['user3', 'user4', 'user7', 'user0', 'user6']"
1540408951,user5,"['user1', 'user9']"
1540409017,user7,"['user3', 'user9', 'user4', 'user6', 'user5', 'user1', 'user8']"
1540409532,user2,"['user0', 'user5', 'user3', 'user9', 'user1', 'user4', 'user6']"
1540410056,user2,"['user6', 'user5', 'user8', 'user1', 'user0', 'user4']"
1540410232,user4,"['user6', 'user7']"
1540411197,user9,"['user0', 'user5', 'user4', 'user1']"
1540411291,user1,"['user5', 'user0']"
1540411411,user4,"['user0', 'user7', 'user1']"
1540412112,user1,"['user3', 'user7', 'user8', 'user4', 'user6']"
1540412510,user9,"['user2', 'user0']"
1540412686,user9,"['user3', 'user1']"
1540412867,user6,"['user4', 'user0', 'user2']"
1540413517,user1,"['user4', 'user0']"
1540414057,user8,"['user3', 'user6', 'user4', 'user0', 'user2']"
1540414963,user1,"['user0', 'user8', 'user2']"
1540415221,user9,"['user6', 'user1', 'user0']"
1540415721,user6,"['user3', 'user1', 'user2']"
1540416173,user4,"['user5', 'user3', 'user0', 'user9', 'user2', 'user6']"
1540416408,user2,"['user7', 'user4', 'user8']"
1540416496,user1,"['user8', 'user3', 'user4', 'user6', 'user5']"
1540416659,user8,"['user4', 'user2']"
1540417071,user4,"['user2', 'user9', 'user3']"
1540417811,user1,"['user7', 'user9', 'user3', 'user5']"
1540417952,user0,"['user6', 'user3', 'user1', 'user4']"
1540418208,user8,"['user3', 'user6', 'user2']"
1540418692,user8,"['user9', 'user1', 'user5', 'user4', 'user2']"
1540419339,user8,"['user9', 'user2']"
1540420309,user1,['user4']
1540421087,user2,"['user4', 'user0', 'user9']"
1540421592,user0,"['user1', 'user6', 'user5', 'user4']"
1540421775,user3,"['user6', 'user5', 'user1']"
1540422355,user7,"['user2', 'user4', 'user6', 'user0']"
1540422531,user3,"['user6', 'user7', 'user1']"
1540422791,user3,"['user2', 'user0', 'user4', 'user7', 'user6', 'user9']"
1540423493,user0,"['user8', 'user9', 'user4']"
1540423910,user8,"['user3', 'user2']"
1540424320,user0,"['user6', 'user7', 'user5', 'user2', 'user9', 'user1', 'user4']"
1540424767,user6,"['user7', 'user0', 'user2']"
1540424785,user7,"['user5', 'user0', 'user1', 'user8', 'user3']"
1540425757,user4,"['user1', 'user9', 'user0', 'user3', 'user8']"
1540426680,user5,"['user7', 'user8', 'user4', 'user1', 'user0', 'user6', 'user9']"
1540427503,user5,"['user0', 'user2']"
1540427762,user0,"['user9', 'user8', 'user7', 'user4']"
1540428592,user9,"['user7', 'user0', 'user1']"
1540428955,user7,"['user4', 'user0']"
1540429561,user3,"['user6', 'user2', 'user9', 'user0', 'user1']"
1540429676,user2,"['user7', 'user6', 'user9', 'user8', 'user1', 'user3', 'user4']"
1540430121,user6,"['user0', 'user3', 'user1', 'user2']"
1540430864,user7,"['user3', 'user1', 'user5', 'user8', 'user6']"
1540431364,user4,['user9']
1540432177,user8,"['user2', 'user0', 'user6']"
1540432546,user7,['user9']
1540432900,user0,"['user2', 'user6', 'user4', 'user9', 'user5']"
1540433316,user4,"['user0', 'user1']"
1540433424,user3,"['user5', 'user0', 'user9', 'user2', 'user6']"
1540434021,user4,['user7']
1540434359,user7,"['user8', 'user0', 'user2']"
1540435102,user9,"['user3', 'user7', 'user0', 'user5', 'user4']"
1540435828,user0,"['user5', 'user8', 'user6', 'user4']"
1540436169,user7,"['user3', 'user1']"
1540436818,user9,"['user6', 'user5']"
1540437653,user0,"['user8', 'user4']"
1540438104,user3,"['user9', 'user2', 'user6']"
1540438327,user0,"['user1', 'user8', 'user2', 'user6', 'user4']"
1540439023,user0,"['user2', 'user8', 'user5', 'user4', 'user1', 'user6']"
1540439069,user7,['user0']
1540439557,user9,"['user2', 'user3', 'user4', 'user7']"
1540439767,user6,"['user9', 'user5', 'user1', 'user2']"
1540440575,user3,"['user9', 'user0', 'user7', 'user2', 'user8', 'user5', 'user6']"
1540441320,user1,"['user3', 'user7', 'user0', 'user8', 'user2', 'user5', 'user6', 'user4']"
1540441867,user4,"['user7', 'user5']"
1540441960,user3,"['user2', 'user6']"
1540442323,user0,"['user8', 'user1', 'user4']"
1540442373,user2,"['user3', 'user9', 'user7', 'user4']"
1540442476,user7,"['user4', 'user0', 'user9', 'user8']"
1540442824,user8,"['user7', 'user2']"
1540443200,user1,"['user9', 'user7', 'user2', 'user4', 'user8']"
1540443798,user8,"['user1', 'user3', 'user4', 'user2']"
1540444620,user6,"['user5', 'user8', 'user9', 'user4', 'user0', 'user2']"
1540444677,user1,"['user0', 'user7', 'user4', 'user6', 'user9', 'user2', 'user3']"
1540445540,user0,"['user9', 'user4']"
1540446496,user9,"['user2', 'user5', 'user6', 'user0']"
1540447102,user4,"['user1', 'user2']"
1540447220,user3,"['user4', 'user2', 'user5', 'user7', 'user6', 'user0']"
1540447287,user8,"['user6', 'user3', 'user1', 'user4', 'user2']"
1540447772,user0,"['user3', 'user8', 'user2', 'user5', 'user4']"
1540448072,user2,"['user7', 'user9', 'user4', 'user6']"
1540448856,user9,"['user6', 'user2', 'user7', 'user3', 'user5', 'user8', 'user1', 'user4']"
1540449522,user7,"['user5', 'user2']"
1540450112,user8,"['user9', 'user1', 'user4', 'user2', 'user7']"
1540450602,user9,"['user8', 'user3', 'user0', 'user6', 'user1', 'user2', 'user7']"
1540451138,user6,"['user2', 'user9']"
1540451239,user0,"['user3', 'user5', 'user4']"
1540452074,user4,"['user0', 'user7', 'user8', 'user2', 'user9', 'user5']"
1540452755,user2,"['user4', 'user0', 'user3', 'user6', 'user9']"
1540453251,user2,"['user6', 'user7']"
1540453596,user9,"['user2', 'user6', 'user1', 'user7', 'user0', 'user3']"
1540453926,user4,"['user0', 'user9']"
1540454688,user4,"['user7', 'user5', 'user2', 'user3']"
1540454883,user4,"['user9', 'user3', 'user6', 'user1']"
1540455278,user7,"['user2', 'user0', 'user9']"
1540456011,user8,"['user1', 'user5', 'user2']"
1540456389,user8,"['user3', 'user9', 'user7', 'user2', 'user6', 'user5', 'user0', 'user4']"
